ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000161813	361.203610347652	0.268696164929934	0.347386540995832	0.773478915330683	0.439239002317562	0.556308666404275	NotSig
ENSG00000066084	701.008654686791	0.378536602878265	0.405921631315051	0.932536168747481	0.351059503772899	0.472277793254483	NotSig
ENSG00000123268	170.665214726312	-0.204386359233458	0.132313946583546	-1.54470760271975	0.122417005083317	0.222087300011885	NotSig
ENSG00000185432	46.978269513683	1.1301067128532	0.238983976086339	4.72879701543219	2.25854042458577e-06	3.10205341352432e-05	Up
ENSG00000110911	380.181308014452	0.409548370075331	0.176249863123262	2.32368050004618	0.0201426243446537	0.060022399302745	NotSig
ENSG00000050426	319.798614517191	-0.451366530104069	0.131714616050596	-3.42685226315873	0.000610621186263119	0.00394040223896345	NotSig
ENSG00000110925	718.185272521183	0.206208843587337	0.237562751804832	0.868018416274057	0.385384250928645	0.505758592044354	NotSig
ENSG00000135457	744.537651603402	0.10375196468649	0.12628502765852	0.821569798179394	0.411321784151034	0.53067354051707	NotSig
ENSG00000184271	95.893949746536	0.454881280789407	0.234808595732807	1.93724288231349	0.0527156606204525	0.121164994729098	NotSig
ENSG00000183283	488.555850438139	0.0690026916858063	0.0902871940469454	0.764257793302646	0.444713632084407	0.56096387314486	NotSig
ENSG00000170545	13.7242848773921	-0.367854666497972	0.374405982835519	-0.982502105634286	0.325852546126607	0.448307272201035	NotSig
ENSG00000139629	15.280769542646	0.346550665170468	0.325887578577814	1.06340556667679	0.287598069408523	0.410354367362662	NotSig
ENSG00000050438	106.006797880564	1.26303205206975	0.326048197940557	3.87375872661628	0.000107169516608956	0.000915250154955857	Up
ENSG00000196876	160.687111047294	1.2900680295683	0.465856531753379	2.76923890003812	0.00561874191751622	0.0229657760478716	Up
ENSG00000261308	239.559790502211	1.37028031977626	0.424883186193106	3.22507541909054	0.00125939486879368	0.00712222115196962	Up
ENSG00000139567	144.02019928637	-0.0230735579968442	0.266087646332277	-0.0867141271490335	0.930898746876763	0.952875681740516	NotSig
ENSG00000135503	282.43610962449	0.549401232055456	0.448708882092733	1.22440462843772	0.22079962416052	0.338793685694946	NotSig
ENSG00000161835	183.534846213248	-1.14218736895183	0.178372247370041	-6.40339170354404	1.51962656480889e-10	5.22772941485312e-09	Down
