ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000129810	139.838010784405	0.552236681219043	0.348121357912099	1.58633381338954	0.11266360578216	0.164778956361034	NotSig
ENSG00000151789	44.3614716412282	0.719233971358462	0.237075227302085	3.03377952873162	0.00241510856192495	0.00655433629166855	NotSig
ENSG00000182247	304.289307785929	-0.528323966895899	0.196061252752062	-2.69468831541137	0.007045450169908	0.0161078115819036	NotSig
ENSG00000170142	871.538678988013	-0.677242343177068	0.182696726984376	-3.70692105083517	0.000209794308064035	0.000836608322361479	NotSig
ENSG00000197885	166.012217268806	-0.770231576418276	0.193517116023263	-3.98017287693397	6.88651692879611e-05	0.000319272083491006	NotSig
ENSG00000174748	13730.0872396795	-0.779285510239482	0.285359850451001	-2.73088701514193	0.00631641219873973	0.0146838548179776	NotSig
ENSG00000174738	80.0959582004115	0.819961123260002	0.319104555077696	2.56956884573571	0.0101825156920724	0.0219125943417505	NotSig
ENSG00000077092	13.6125488626185	-0.155993212411055	0.368386900545541	-0.42344940110532	0.671967408206086	0.730431862280092	NotSig
ENSG00000077097	2416.36712163797	0.366890226355266	0.0991952454778919	3.698667457172	0.000216734337814821	0.000859372759923214	NotSig
ENSG00000151092	422.940947320965	-0.42062999151874	0.109306861970711	-3.84815723308797	0.000119009664406429	0.000516297770993964	NotSig
ENSG00000151093	149.462412504495	-0.934372773553426	0.1919370575723	-4.86812075464614	1.12664483121344e-06	8.36422492473808e-06	NotSig
ENSG00000179796	20.1015210390594	-1.39465200175927	0.329631104713694	-4.23094781352816	2.32708662196115e-05	0.000123384422738208	Down
ENSG00000163491	18.1714220232211	0.267097355280117	0.340051961359221	0.785460416733084	0.432183669700462	0.50646421002276	NotSig
ENSG00000033867	235.417084066721	0.595591937418721	0.165378874837577	3.60137857996475	0.000316534248920454	0.00119035396918893	NotSig
ENSG00000187118	176.30952775648	-1.14782455432074	0.323354547701411	-3.54973994483807	0.000385611873221119	0.00140470842705829	Down
ENSG00000163512	441.830150477692	-0.597025151393528	0.185542480620426	-3.21772754895356	0.0012921048986818	0.00388187726325989	NotSig
ENSG00000144642	32.5992412192647	-0.281128298271578	0.280623028320523	-1.00180052917994	0.316439941608294	0.392005692668601	NotSig
ENSG00000163513	194.298730733703	0.244979112376903	0.37359073282693	0.655741941249897	0.511990178139391	0.584226120114676	NotSig
ENSG00000144644	11.9254945564378	-0.0046638573298277	0.41128132401085	-0.0113398227868588	0.990952324385692	0.993188778133793	NotSig
ENSG00000163527	1659.18861483793	0.386426100476732	0.167356836468936	2.30899501107897	0.020943858085167	0.0399235484180701	NotSig
ENSG00000144645	76.5227840279234	1.37886720723779	0.203105280387905	6.78892840503372	1.1296948173697e-11	1.95002091266819e-10	Up
ENSG00000152642	42.6563205723116	0.0345203264286333	0.259992439684572	0.132774347094531	0.894371842759268	0.918051366227994	NotSig
ENSG00000170293	27.243406709039	0.333740656927879	0.32925313231288	1.01362940599373	0.310759620642021	0.386130898478794	NotSig
ENSG00000153551	253.790125676674	-0.305961935934093	0.201879059835399	-1.51557044194458	0.129628005821736	0.185191891725243	NotSig
ENSG00000091317	95.0489890248996	1.15591125873743	0.354106209742514	3.2643066597955	0.00109732326476475	0.00338706971319673	Up
ENSG00000144635	777.003562598227	0.0561785834438309	0.0980242661352553	0.573108941885011	0.566570933171982	0.634599283524565	NotSig
ENSG00000182973	517.496954141058	-0.115179022021525	0.174349251119964	-0.660622407504774	0.508854495316122	0.581326990088694	NotSig
ENSG00000206557	239.458121218587	2.46025101457351	0.717280590644616	3.42997014928634	0.000603647654317773	0.00205444876312749	Up
ENSG00000170266	803.833525273117	-0.0840899045545611	0.101978258671841	-0.824586589825551	0.409606337360117	0.484769177950266	NotSig
ENSG00000170275	1133.95748254349	-0.418629830708225	0.0887743979851297	-4.71565947175838	2.4092909983417e-06	1.65300372568809e-05	NotSig
ENSG00000173705	22.2767887232881	0.687686851117011	0.3418725280075	2.01153001419852	0.0442695033279183	0.0744343243770815	NotSig
ENSG00000153558	132.294853154583	-0.390300818376134	0.17083595106185	-2.28465270893026	0.0223331996536021	0.0420922562154522	NotSig
ENSG00000153560	469.822040262581	0.866454497207347	0.29560727125871	2.93110008261279	0.00337763944884253	0.00865978063729658	NotSig
ENSG00000163539	702.358852583212	0.595612843246393	0.240038734208724	2.48131971371122	0.0130896907824948	0.0269916164932407	NotSig
ENSG00000170248	1456.99405002883	0.157959830811415	0.0667736291015199	2.36560200391773	0.0180007837984788	0.0352063908403453	NotSig
ENSG00000172995	2916.40086745051	-0.946441944783619	0.10724892152467	-8.82472225667944	1.09731800724798e-18	4.64774433416738e-17	NotSig
ENSG00000144681	68.4283635152888	-0.600854718587738	0.246613252433028	-2.43642510148927	0.0148332409617234	0.0300001581968061	NotSig
ENSG00000163673	20.042937710664	-0.65097497847066	0.373803178740004	-1.74149128604238	0.0815974993911121	0.125533199662745	NotSig
ENSG00000168016	169.770228856897	2.05546685350536	0.544550466893068	3.7746122324214	0.000160256747340035	0.000661194434760197	Up
ENSG00000178567	479.939439628994	1.02690207824045	0.307052692462779	3.3443838906084	0.00082465540247171	0.00266725334875809	Up
ENSG00000076242	1162.44977886647	0.23052662932636	0.114709075883104	2.00966338148589	0.0444668280972474	0.0747146716080212	NotSig
ENSG00000093167	755.027686160526	-0.327941464650244	0.0985143869505822	-3.32886875512659	0.000871994852116768	0.00279324252628879	NotSig
ENSG00000144674	3002.19846627629	-0.291037640665376	0.113172953169512	-2.57161832853698	0.0101224417193258	0.021808936106545	NotSig
ENSG00000144668	192.895744262941	-0.158469452217038	0.250487012976801	-0.632645382823559	0.5269652437844	0.59810065424879	NotSig
ENSG00000144677	993.855048742774	-1.03593525825754	0.143141962153897	-7.23711791196333	4.58319668347715e-13	9.67820567670859e-12	Down
